id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
4327,13063,instant_payment,accepted,,5.00,Instant Payment Cash Request 13063,2020-08-19 12:39:34.93558+00,2020-10-13 14:25:06.616193+00,2020-11-28 19:35:36.993337+00,,,after
3650,9595,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-12 22:18:33.003454+00,2020-10-13 14:25:06.6017+00,2020-10-05 11:55:28.190254+00,,,after
4329,13067,instant_payment,accepted,,5.00,Instant Payment Cash Request 13067,2020-08-19 12:41:32.548378+00,2020-10-13 14:25:06.603302+00,2020-09-08 19:17:58.122897+00,,,after
4323,13068,instant_payment,accepted,,5.00,Instant Payment Cash Request 13068,2020-08-19 11:46:05.396093+00,2020-10-13 14:25:06.607688+00,2020-09-15 07:27:12.674793+00,,,after
4337,13079,instant_payment,accepted,,5.00,Instant Payment Cash Request 13079,2020-08-19 14:52:29.482266+00,2020-10-13 14:25:06.609077+00,2020-09-08 19:18:26.412936+00,,,after
4024,8628,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-15 22:08:22.398889+00,2020-10-13 14:25:06.610596+00,2020-08-19 12:37:21.147944+00,,,after
4298,12993,instant_payment,accepted,,5.00,Instant Payment Cash Request 12993,2020-08-19 09:22:33.875163+00,2020-10-13 14:25:06.611971+00,2020-09-09 19:49:20.905806+00,,,after
3793,8856,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-13 22:54:51.331347+00,2020-10-13 14:25:06.613405+00,2020-08-19 12:38:00.187715+00,,,after
3693,6941,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-12 22:42:07.074093+00,2020-10-13 14:25:06.614815+00,2020-08-19 12:39:02.451047+00,,,after
6311,12288,postpone,cancelled,,5.00,Postpone Cash Request 12288,2020-09-06 01:11:30.84823+00,2020-10-13 14:25:06.617711+00,,2020-09-05 22:00:00+00,2020-09-20 01:11:18.825+00,after
1164,4797,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-07-07 22:11:26.164817+00,2020-10-13 14:25:06.619059+00,2020-08-19 12:46:39.557958+00,,,after
14705,22048,instant_payment,accepted,,5.00,Instant Payment Cash Request 22048,2020-10-19 06:41:06.103717+00,2020-10-19 06:41:06.103741+00,2020-11-03 19:47:36.403867+00,,,after
4299,13004,instant_payment,accepted,,5.00,Instant Payment Cash Request 13004,2020-08-19 09:36:59.003125+00,2020-10-13 14:25:06.624013+00,2020-09-04 19:33:20.508111+00,,,after
4335,13094,instant_payment,accepted,,5.00,Instant Payment Cash Request 13094,2020-08-19 14:43:33.209307+00,2020-10-13 14:25:06.625567+00,2020-09-04 03:55:20.007676+00,,,after
16586,23678,instant_payment,accepted,,5.00,Instant Payment Cash Request 23678,2020-10-23 16:57:03.239892+00,2020-10-23 16:57:03.23992+00,2020-11-09 14:11:26.648052+00,,,after
4311,13050,instant_payment,accepted,,5.00,Instant Payment Cash Request 13050,2020-08-19 10:26:43.764853+00,2020-10-13 14:25:06.628308+00,2020-09-05 19:43:04.69158+00,,,after
6764,15172,instant_payment,accepted,,5.00,Instant Payment Cash Request 15172,2020-09-08 18:48:25.738631+00,2020-10-13 14:25:06.63242+00,2020-10-06 19:35:47.090187+00,,,after
12930,20676,instant_payment,accepted,,5.00,Instant Payment Cash Request 20676,2020-10-12 18:13:10.423326+00,2020-10-13 14:25:18.94305+00,2020-10-26 22:00:10.618826+00,,,after
19016,20938,postpone,cancelled,,5.00,Postpone Cash Request 20938,2020-10-28 10:15:50.93524+00,2020-10-28 10:15:50.935263+00,,2020-10-28 21:19:24.708+00,2020-11-10 11:00:00+00,before
19291,24950,postpone,accepted,,5.00,Postpone Cash Request 24950,2020-10-28 17:26:02.338615+00,2020-10-28 17:26:02.33864+00,2020-10-28 17:26:08.138659+00,2020-11-30 22:00:00+00,2020-12-29 23:00:00+00,before
19509,24407,postpone,accepted,,5.00,Postpone Cash Request 24407,2020-10-29 02:03:18.391169+00,2020-10-29 02:03:24.768407+00,2020-10-29 02:03:23.955332+00,2020-11-04 16:14:38.48364+00,2020-11-28 08:00:00+00,before
16931,23527,instant_payment,accepted,,5.00,Instant Payment Cash Request 23527,2020-10-24 09:56:05.235946+00,2020-10-24 09:56:05.235974+00,2020-11-03 19:40:10.736589+00,,,after
11151,3094,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 8/2020,2020-10-06 00:24:15.813715+00,2020-10-13 14:25:06.645932+00,2020-11-24 07:00:43.146191+00,,,after
9810,18241,instant_payment,confirmed,,5.00,Instant Payment Cash Request 18241,2020-09-29 07:36:11.063603+00,2020-10-13 14:25:06.641376+00,,,,after
19017,25249,postpone,cancelled,,5.00,Postpone Cash Request 25249,2020-10-28 10:18:25.832596+00,2020-10-28 10:18:25.83262+00,,2020-11-05 22:00:00+00,2020-11-05 23:00:00+00,before
9957,13352,postpone,cancelled,,5.00,Postpone Cash Request 13352,2020-09-29 17:31:32.336978+00,2020-10-13 14:25:06.650362+00,,2020-09-07 22:00:00+00,2020-10-06 10:00:00+00,after
10037,14289,postpone,cancelled,,5.00,Postpone Cash Request 14289,2020-09-30 08:48:54.448116+00,2020-10-13 14:25:06.651797+00,,2020-10-02 22:00:00+00,2020-11-02 11:00:00+00,after
4382,13235,instant_payment,accepted,,5.00,Instant Payment Cash Request 13235,2020-08-19 17:16:59.468927+00,2020-10-13 14:25:06.654597+00,2020-09-05 19:45:48.664953+00,,,after
15744,20893,postpone,accepted,,5.00,Postpone Cash Request 20893,2020-10-21 22:50:53.949161+00,2020-10-21 22:50:53.949182+00,2020-10-21 22:50:59.770604+00,2020-10-29 23:00:00+00,2020-10-30 23:00:00+00,before
4352,13125,instant_payment,accepted,,5.00,Instant Payment Cash Request 13125,2020-08-19 16:24:55.223742+00,2020-10-13 14:25:06.644302+00,2020-11-05 19:56:44.946038+00,,,after
19292,25734,instant_payment,accepted,,5.00,Instant Payment Cash Request 25734,2020-10-28 17:26:14.45354+00,2020-10-28 17:26:14.453563+00,2020-11-05 20:55:37.241306+00,,,after
10797,18651,postpone,cancelled,,5.00,Postpone Cash Request 18651,2020-10-04 04:35:26.011023+00,2020-10-13 14:25:06.665397+00,,2020-10-08 23:51:00+00,2020-11-06 11:00:00+00,after
15297,22429,instant_payment,accepted,,5.00,Instant Payment Cash Request 22429,2020-10-20 18:23:25.407206+00,2020-10-20 18:23:25.407248+00,2020-11-04 19:53:42.516911+00,,,after
16179,23272,instant_payment,accepted,,5.00,Instant Payment Cash Request 23272,2020-10-23 05:35:55.268026+00,2020-10-23 05:35:55.268048+00,2020-12-31 19:23:34.629205+00,,,after
11048,14853,postpone,cancelled,,5.00,Postpone Cash Request 14853,2020-10-05 12:10:27.922815+00,2020-10-13 14:25:06.671637+00,,2020-10-05 22:00:00+00,2020-10-19 12:10:19.346+00,after
18494,25083,instant_payment,accepted,,5.00,Instant Payment Cash Request 25083,2020-10-27 10:52:46.459927+00,2020-10-27 10:52:46.459955+00,2020-11-11 19:13:36.084723+00,,,after
4344,13103,instant_payment,accepted,,5.00,Instant Payment Cash Request 13103,2020-08-19 16:20:46.23506+00,2020-10-13 14:25:06.675561+00,2020-10-06 13:38:26.302821+00,,,after
4406,7407,incident,rejected,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:24:52.223243+00,2020-10-13 14:25:06.703323+00,2020-09-04 04:00:53.363379+00,,,after
11155,5971,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 9/2020,2020-10-06 00:24:16.058776+00,2020-10-13 14:25:06.679243+00,2020-10-07 00:41:14.704894+00,,,after
10926,19191,instant_payment,accepted,,5.00,Instant Payment Cash Request 19191,2020-10-05 03:22:18.353175+00,2020-10-13 14:25:06.667646+00,2020-10-23 19:30:42.260308+00,,,after
21144,26996,instant_payment,cancelled,,5.00,Instant Payment Cash Request 26996,2020-11-01 21:00:37.656408+00,2020-12-09 15:37:03.41575+00,2020-12-07 16:57:16.3692+00,,,after
12039,18440,postpone,cancelled,,5.00,Postpone Cash Request 18440,2020-10-08 22:10:45.4017+00,2020-10-13 14:25:06.687846+00,,2020-10-13 14:53:42.178+00,2020-10-31 23:00:00+00,after
10180,18602,instant_payment,accepted,,5.00,Instant Payment Cash Request 18602,2020-10-01 07:41:36.228662+00,2020-10-13 14:25:06.653244+00,2020-10-28 19:42:01.821472+00,,,after
4347,11873,postpone,cancelled,,5.00,Postpone Cash Request 11873,2020-08-19 16:22:53.035629+00,2020-10-13 14:25:06.636818+00,,2020-09-04 22:00:00+00,2020-09-24 22:00:00+00,before
20176,26421,instant_payment,accepted,,5.00,Instant Payment Cash Request 26421,2020-10-30 16:06:36.558354+00,2020-10-30 16:06:36.558376+00,2020-11-23 19:41:35.137324+00,,,after
4391,13258,instant_payment,accepted,,5.00,Instant Payment Cash Request 13258,2020-08-19 19:40:22.61229+00,2020-10-13 14:25:06.697046+00,2020-11-25 20:01:17.203386+00,,,after
11161,2289,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 10/2020,2020-10-06 00:24:16.46165+00,2020-10-13 14:25:06.704575+00,2020-10-10 01:42:02.014632+00,,,after
10463,18812,instant_payment,accepted,,5.00,Instant Payment Cash Request 18812,2020-10-02 08:17:28.90897+00,2020-10-13 14:25:06.663184+00,2020-10-29 19:07:38.389298+00,,,after
19510,23597,postpone,cancelled,,5.00,Postpone Cash Request 23597,2020-10-29 02:15:28.40645+00,2020-10-29 02:15:28.406476+00,,2020-11-07 23:51:00+00,2020-11-14 23:00:00+00,before
10601,18959,instant_payment,accepted,,5.00,Instant Payment Cash Request 18959,2020-10-02 22:02:45.072405+00,2020-10-13 14:25:06.664236+00,2020-10-29 19:08:02.784721+00,,,after
20764,23547,postpone,cancelled,,5.00,Postpone Cash Request 23547,2020-10-31 15:07:28.556445+00,2020-10-31 15:07:28.556474+00,,2020-10-30 22:00:00+00,2020-11-01 23:00:00+00,before
12190,20076,instant_payment,accepted,,5.00,Instant Payment Cash Request 20076,2020-10-09 10:41:56.416094+00,2020-10-13 14:25:06.689182+00,2020-11-03 19:41:01.062572+00,,,after
11648,19631,instant_payment,accepted,,5.00,Instant Payment Cash Request 19631,2020-10-07 13:42:08.947482+00,2020-10-13 14:25:06.683387+00,2020-11-04 19:43:07.96251+00,,,after
4553,13457,instant_payment,accepted,,5.00,Instant Payment Cash Request 13457,2020-08-21 08:59:29.208581+00,2020-10-13 14:25:06.70952+00,2020-09-07 19:02:32.773879+00,,,after
4543,13452,instant_payment,accepted,,5.00,Instant Payment Cash Request 13452,2020-08-21 08:28:49.817166+00,2020-10-13 14:25:06.710802+00,2020-09-08 19:26:04.370689+00,,,after
4398,7061,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:22:24.402519+00,2020-10-13 14:25:06.711935+00,2020-09-14 13:50:39.52526+00,,,after
4408,8973,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:25:46.773042+00,2020-10-13 14:25:06.713146+00,2020-09-14 03:44:48.532702+00,,,after
4565,13482,instant_payment,accepted,,5.00,Instant Payment Cash Request 13482,2020-08-21 12:08:41.486645+00,2020-10-13 14:25:06.715474+00,2020-09-12 03:33:31.066585+00,,,after
11157,10765,incident,rejected,month_delay_on_payment,5.00,month delay on payment - 10/2020,2020-10-06 00:24:16.307046+00,2020-10-13 14:25:06.740899+00,2020-10-30 04:38:50.904353+00,,,after
9958,13601,postpone,cancelled,,5.00,Postpone Cash Request 13601,2020-09-29 17:50:59.196105+00,2020-10-13 14:25:06.717944+00,,2020-09-28 22:00:00+00,2020-10-28 22:00:00+00,after
4417,7999,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:50:42.488951+00,2020-10-13 14:25:06.719197+00,2020-09-10 14:12:44.823558+00,,,after
15298,22586,instant_payment,accepted,,5.00,Instant Payment Cash Request 22586,2020-10-20 18:23:50.690309+00,2020-10-20 18:23:50.69033+00,2020-11-05 20:41:16.803533+00,,,after
4498,13369,instant_payment,accepted,,5.00,Instant Payment Cash Request 13369,2020-08-20 17:16:34.567644+00,2020-10-13 14:25:06.721596+00,2020-09-15 19:47:30.555313+00,,,after
17880,24681,instant_payment,accepted,,5.00,Instant Payment Cash Request 24681,2020-10-26 14:43:53.790178+00,2020-10-26 14:43:53.790201+00,2020-12-11 17:51:06.133672+00,,,after
4549,13446,instant_payment,accepted,,5.00,Instant Payment Cash Request 13446,2020-08-21 08:47:48.393816+00,2020-10-13 14:25:06.749855+00,2020-11-06 19:59:29.209439+00,,,after
4400,9397,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:23:31.507148+00,2021-01-19 14:21:43.91629+00,,,,after
4401,9808,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:23:36.29389+00,2020-10-13 14:25:06.727494+00,2020-08-25 10:15:00.234598+00,,,after
10464,18813,instant_payment,accepted,,5.00,Instant Payment Cash Request 18813,2020-10-02 08:18:54.651278+00,2020-10-13 14:25:06.72636+00,2020-11-14 08:37:16.617409+00,,,after
9811,18244,instant_payment,accepted,,5.00,Instant Payment Cash Request 18244,2020-09-29 07:42:47.359754+00,2020-10-13 14:25:06.714313+00,2020-11-06 19:25:34.801062+00,,,after
4397,8890,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:20:30.036715+00,2020-10-13 14:25:06.731071+00,2020-08-20 15:51:56.123906+00,,,after
18495,25085,instant_payment,accepted,,5.00,Instant Payment Cash Request 25085,2020-10-27 10:54:21.177862+00,2020-10-27 10:54:21.177887+00,2020-11-06 19:38:55.021631+00,,,after
11049,11546,postpone,cancelled,,5.00,Postpone Cash Request 11546,2020-10-05 12:28:19.584746+00,2020-10-13 14:25:06.735869+00,,2020-10-04 22:00:00+00,2020-10-15 22:00:00+00,after
4558,13437,instant_payment,accepted,,5.00,Instant Payment Cash Request 13437,2020-08-21 09:44:17.199184+00,2020-10-13 14:25:06.739584+00,2020-10-05 19:46:26.607318+00,,,after
9758,14198,postpone,accepted,,5.00,Postpone Cash Request 14198,2020-09-28 18:38:30.701457+00,2020-10-13 14:25:06.708307+00,2020-09-28 18:38:37.4562+00,2020-09-28 22:00:00+00,2020-10-27 23:00:00+00,before
11163,10619,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 10/2020,2020-10-06 00:24:16.565697+00,2020-10-13 14:25:06.743331+00,2020-10-07 00:45:14.855572+00,,,after
4396,11426,postpone,cancelled,,5.00,Postpone Cash Request 11426,2020-08-19 22:07:56.576678+00,2020-10-13 14:25:06.744594+00,,2020-09-03 22:00:00+00,2020-10-03 22:00:00+00,after
15745,18993,postpone,accepted,,5.00,Postpone Cash Request 18993,2020-10-21 23:02:17.875691+00,2020-10-21 23:02:21.920021+00,2020-10-21 23:02:22.228117+00,2020-11-09 22:00:00+00,2020-12-09 11:00:00+00,before
4545,13425,instant_payment,accepted,,5.00,Instant Payment Cash Request 13425,2020-08-21 08:31:18.497288+00,2020-10-13 14:25:06.748519+00,2020-09-18 09:17:56.307005+00,,,after
16180,20367,postpone,cancelled,,5.00,Postpone Cash Request 20367,2020-10-23 05:36:06.464299+00,2020-10-23 05:36:06.464322+00,,2020-11-02 22:00:00+00,2020-11-03 11:00:00+00,before
10602,18841,instant_payment,accepted,,5.00,Instant Payment Cash Request 18841,2020-10-02 22:07:50.936036+00,2020-10-13 14:25:06.729783+00,2020-11-03 19:37:03.894936+00,,,after
16933,23596,instant_payment,accepted,,5.00,Instant Payment Cash Request 23596,2020-10-24 09:59:14.131389+00,2020-10-24 09:59:14.13141+00,2020-11-26 19:06:07.239458+00,,,after
4399,9584,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:23:22.210153+00,2020-10-13 14:25:06.758132+00,2020-08-28 13:57:05.374153+00,,,after
4409,6372,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:25:50.51073+00,2020-10-13 14:25:06.759345+00,2020-08-28 03:34:54.869592+00,,,after
4521,8751,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-20 22:33:27.272329+00,2020-10-13 14:25:06.760657+00,2020-08-31 10:07:45.748294+00,,,after
4404,10083,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:24:26.25739+00,2020-10-13 14:25:06.761999+00,2020-09-01 16:39:00.336522+00,,,after
4410,9860,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:25:54.127093+00,2020-10-13 14:25:06.763346+00,2020-09-02 14:30:58.56848+00,,,after
4405,9667,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-08-19 22:24:36.722874+00,2020-10-13 14:25:06.764682+00,2020-09-04 05:34:18.193142+00,,,after
6421,14851,instant_payment,accepted,,5.00,Instant Payment Cash Request 14851,2020-09-06 17:26:49.765967+00,2020-10-13 14:25:06.770253+00,2020-09-29 19:52:47.657148+00,,,after
14706,22049,instant_payment,accepted,,5.00,Instant Payment Cash Request 22049,2020-10-19 06:42:02.164687+00,2020-10-19 06:42:02.164709+00,2020-11-16 19:50:56.806942+00,,,after
10798,18826,instant_payment,accepted,,5.00,Instant Payment Cash Request 18826,2020-10-04 06:54:18.827441+00,2020-10-13 14:25:06.733565+00,2020-10-14 19:56:31.904176+00,,,after
10181,18604,instant_payment,accepted,,5.00,Instant Payment Cash Request 18604,2020-10-01 07:42:04.881877+00,2020-10-13 14:25:06.720466+00,2020-10-28 09:58:14.564768+00,,,after
11158,10951,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 10/2020,2020-10-06 00:24:16.340368+00,2020-10-13 14:25:06.734703+00,2020-10-31 06:40:14.32932+00,,,after
18206,21137,postpone,cancelled,,5.00,Postpone Cash Request 21137,2020-10-26 22:11:45.684462+00,2020-10-26 22:11:45.684485+00,,2020-10-28 22:00:00+00,2020-10-30 23:00:00+00,before
18804,25353,instant_payment,accepted,,5.00,Instant Payment Cash Request 25353,2020-10-27 18:25:07.902558+00,2020-10-27 18:25:07.902586+00,2020-12-05 19:56:16.970902+00,,,after
16588,23681,instant_payment,accepted,,5.00,Instant Payment Cash Request 23681,2020-10-23 17:03:08.054416+00,2020-10-23 17:03:08.054439+00,2020-11-03 17:03:39.62027+00,,,after
19293,25736,instant_payment,accepted,,5.00,Instant Payment Cash Request 25736,2020-10-28 17:29:54.072569+00,2020-10-28 17:29:54.072598+00,2020-11-03 19:53:39.466191+00,,,after
6372,14784,instant_payment,accepted,,5.00,Instant Payment Cash Request 14784,2020-09-06 11:38:48.652786+00,2020-10-13 14:25:06.777936+00,2020-10-08 07:04:09.683964+00,,,after
9760,18248,instant_payment,accepted,,5.00,Instant Payment Cash Request 18248,2020-09-28 19:33:35.503288+00,2020-10-13 14:25:06.842958+00,2020-12-29 19:38:33.35271+00,,,after
2461,10283,instant_payment,accepted,,5.00,Instant Payment Cash Request 10283,2020-07-31 16:57:28.499753+00,2020-10-13 14:25:06.781889+00,2020-09-06 19:47:18.523152+00,,,after
4482,13348,instant_payment,accepted,,5.00,Instant Payment Cash Request 13348,2020-08-20 13:33:10.77511+00,2020-10-13 14:25:06.783095+00,2020-09-06 19:48:21.403521+00,,,after
6412,14818,instant_payment,accepted,,5.00,Instant Payment Cash Request 14818,2020-09-06 16:46:22.036887+00,2020-10-13 14:25:06.785812+00,2020-09-30 09:32:35.376919+00,,,after
9759,14696,postpone,cancelled,,5.00,Postpone Cash Request 14696,2020-09-28 19:05:01.956178+00,2020-10-13 14:25:06.787868+00,,2020-10-05 22:00:00+00,2020-11-04 22:00:00+00,after
11274,19397,instant_payment,accepted,,5.00,Instant Payment Cash Request 19397,2020-10-06 09:28:44.369214+00,2020-10-13 14:25:06.811471+00,2020-11-14 08:27:00.997923+00,,,after
6437,14852,instant_payment,accepted,,5.00,Instant Payment Cash Request 14852,2020-09-06 18:44:04.594016+00,2020-10-13 14:25:06.79552+00,2020-10-08 07:25:55.408096+00,,,after
16934,23973,instant_payment,accepted,,5.00,Instant Payment Cash Request 23973,2020-10-24 09:59:22.284327+00,2020-10-24 09:59:22.284348+00,2020-11-25 05:26:31.177364+00,,,after
4572,12648,instant_payment,accepted,,5.00,Instant Payment Cash Request 12648,2020-08-21 12:42:29.525829+00,2020-10-13 14:25:06.798166+00,2020-10-02 02:45:18.480499+00,,,after
6462,2634,incident,accepted,month_delay_on_payment,5.00,month delay on payment - 8/2020,2020-09-06 23:56:36.829174+00,2020-10-13 14:25:06.802748+00,2020-09-18 01:38:37.058016+00,,,after
4577,12830,instant_payment,accepted,,5.00,Instant Payment Cash Request 12830,2020-08-21 12:42:29.539862+00,2020-10-13 14:25:06.803887+00,2020-09-08 19:15:08.402165+00,,,after
15746,20714,postpone,accepted,,5.00,Postpone Cash Request 20714,2020-10-21 23:03:42.711899+00,2020-10-21 23:03:46.313036+00,2020-10-21 23:03:46.414802+00,2020-10-28 00:05:00.185+00,2020-11-10 11:00:00+00,before
11050,11546,postpone,cancelled,,5.00,Postpone Cash Request 11546,2020-10-05 12:28:42.432999+00,2020-10-13 14:25:06.80618+00,,2020-10-04 22:00:00+00,2020-10-19 12:28:38.051+00,after
